id,train_id,station_code,station_name,station_order,arrival_time,departure_time,halt_time_minutes,distance_from_source,platform,created_at
2286,221,WARA_5,Warangal,5,12:14:00,12:24:00,10,502,5,2025-12-31 07:53:19
2287,221,RATL_6,Ratlam,6,15:28:00,15:38:00,10,576,2,2025-12-31 07:53:19
2288,221,VAPI_7,Vapi,7,19:04:00,19:06:00,2,750,6,2025-12-31 07:53:19
2289,221,BEAW_8,Beawar,8,22:27:00,22:32:00,5,820,5,2025-12-31 07:53:19
2290,222,DEWA_2,Dewas,2,13:48:00,14:03:00,15,145,4,2025-12-31 07:53:19
2291,222,GAYA_3,Gaya,3,15:02:00,15:04:00,2,238,3,2025-12-31 07:53:19
2292,222,BHAR_4,Bharatpur,4,15:47:00,15:57:00,10,437,5,2025-12-31 07:53:19
2293,222,KHAN_5,Khandwa,5,17:23:00,17:38:00,15,541,3,2025-12-31 07:53:19
2294,222,IGAT_6,Igatpuri,6,18:11:00,18:13:00,2,616,4,2025-12-31 07:53:19
2295,222,JALG_7,Jalgaon,7,19:16:00,19:18:00,2,775,2,2025-12-31 07:53:19
2296,222,TENA_8,Tenali,8,20:26:00,20:26:00,0,934,6,2025-12-31 07:53:19
2297,222,GWAL_9,Gwalior,9,21:38:00,21:38:00,0,1000,5,2025-12-31 07:53:19
2298,222,MALK_10,Malkapur,10,23:07:00,23:22:00,15,1115,1,2025-12-31 07:53:19
2299,222,BEAW_11,Beawar,11,23:57:00,00:02:00,5,1201,3,2025-12-31 07:53:19
2300,222,ANKL_12,Ankleshwar,12,01:16:00,01:26:00,10,1306,4,2025-12-31 07:53:19
2301,223,CUTT_2,Cuttack,2,09:38:00,09:53:00,15,54,2,2025-12-31 07:53:19
2302,223,VIZI_3,Vizianagaram,3,10:57:00,11:02:00,5,105,6,2025-12-31 07:53:19
2303,223,ARAK_4,Arakkonam,4,12:13:00,12:28:00,15,270,2,2025-12-31 07:53:19
2304,223,KATP_5,Katpadi,5,13:30:00,13:30:00,0,366,2,2025-12-31 07:53:19
2305,223,CHAN_6,Chandrapur,6,15:13:00,15:15:00,2,503,4,2025-12-31 07:53:19
2306,223,JHAN_7,Jhansi,7,16:33:00,16:43:00,10,702,1,2025-12-31 07:53:19
2307,223,RATL_8,Ratlam,8,17:46:00,17:48:00,2,769,6,2025-12-31 07:53:19
2308,223,IGAT_9,Igatpuri,9,19:01:00,19:03:00,2,860,4,2025-12-31 07:53:19
2309,224,GAYA_2,Gaya,2,21:35:00,21:45:00,10,169,3,2025-12-31 07:53:19
2310,224,BAYA_3,Bayana,3,22:17:00,22:22:00,5,233,6,2025-12-31 07:53:19
2311,224,AJME_4,Ajmer,4,23:10:00,23:10:00,0,302,4,2025-12-31 07:53:19
2312,224,VALS_5,Valsad,5,23:50:00,23:52:00,2,371,2,2025-12-31 07:53:19
2313,224,ABU_6,Abu Road,6,00:50:00,01:00:00,10,446,2,2025-12-31 07:53:19
2314,224,SALE_7,Salem,7,01:44:00,01:49:00,5,550,6,2025-12-31 07:53:19
2315,224,SHEG_8,Shegaon,8,02:22:00,02:37:00,15,675,1,2025-12-31 07:53:19
2316,224,ALLA_9,Allahabad,9,02:53:00,02:58:00,5,860,6,2025-12-31 07:53:19
2317,224,SHAJ_10,Shajapur,10,03:36:00,03:51:00,15,1019,5,2025-12-31 07:53:19
2318,224,NAGD_11,Nagda,11,04:36:00,04:41:00,5,1073,2,2025-12-31 07:53:19
2319,224,VIZI_12,Vizianagaram,12,05:13:00,05:13:00,0,1189,3,2025-12-31 07:53:19
2320,224,GUDU_13,Gudur,13,05:56:00,05:58:00,2,1343,4,2025-12-31 07:53:19
2321,224,ARAK_14,Arakkonam,14,06:53:00,07:03:00,10,1472,6,2025-12-31 07:53:19
2322,224,BHAR_15,Bharatpur,15,07:38:00,07:38:00,0,1571,6,2025-12-31 07:53:19
2323,224,WARA_16,Warangal,16,08:29:00,08:44:00,15,1678,4,2025-12-31 07:53:19
2324,225,VIJA_2,Vijayawada,2,04:47:00,04:57:00,10,56,2,2025-12-31 07:53:19
2325,225,CUTT_3,Cuttack,3,06:17:00,06:19:00,2,120,3,2025-12-31 07:53:19
2326,225,DURG_4,Durgapur,4,07:27:00,07:32:00,5,179,6,2025-12-31 07:53:19
2327,225,GANG_5,Gangapur City,5,09:00:00,09:15:00,15,328,1,2025-12-31 07:53:19
2328,225,VALS_6,Valsad,6,09:54:00,10:04:00,10,527,4,2025-12-31 07:53:19
2329,225,RAJA_7,Rajahmundry,7,11:09:00,11:11:00,2,699,1,2025-12-31 07:53:19
2330,225,GUDU_8,Gudur,8,12:33:00,12:35:00,2,836,3,2025-12-31 07:53:19
2331,225,SABA_9,Sabarmati,9,14:10:00,14:10:00,0,921,6,2025-12-31 07:53:19
2332,225,VIZI_10,Vizianagaram,10,15:27:00,15:42:00,15,1079,2,2025-12-31 07:53:19
2333,226,BHUB_2,Bhubaneswar,2,17:54:00,18:09:00,15,123,6,2025-12-31 07:53:19
2334,226,ANKL_3,Ankleshwar,3,20:13:00,20:18:00,5,220,4,2025-12-31 07:53:19
2335,226,SHEG_4,Shegaon,4,23:19:00,23:19:00,0,418,1,2025-12-31 07:53:19
2336,226,MATH_5,Mathura,5,02:05:00,02:10:00,5,502,1,2025-12-31 07:53:19
2337,226,CHAN_6,Chandrapur,6,04:40:00,04:50:00,10,638,2,2025-12-31 07:53:19
2338,226,SURA_7,Surat,7,07:28:00,07:43:00,15,774,5,2025-12-31 07:53:19
2339,226,ALLA_8,Allahabad,8,10:17:00,10:32:00,15,837,1,2025-12-31 07:53:19
2340,226,BRAH_9,Brahmapur,9,13:03:00,13:08:00,5,1006,6,2025-12-31 07:53:19
2341,226,VALS_10,Valsad,10,15:42:00,15:42:00,0,1191,2,2025-12-31 07:53:19
2342,226,MANM_11,Manmad,11,18:26:00,18:41:00,15,1366,2,2025-12-31 07:53:19
2343,227,CUTT_2,Cuttack,2,12:37:00,12:47:00,10,108,3,2025-12-31 07:53:19
2344,227,VALS_3,Valsad,3,14:29:00,14:31:00,2,281,3,2025-12-31 07:53:19
2345,227,MALK_4,Malkapur,4,15:40:00,15:55:00,15,441,3,2025-12-31 07:53:19
2346,227,WARA_5,Warangal,5,17:07:00,17:22:00,15,557,2,2025-12-31 07:53:19
2347,227,AGRA_6,Agra Cantt,6,18:51:00,18:51:00,0,736,3,2025-12-31 07:53:19
2348,227,MATH_7,Mathura,7,20:10:00,20:20:00,10,876,2,2025-12-31 07:53:19
2349,227,DEWA_8,Dewas,8,21:51:00,22:06:00,15,998,4,2025-12-31 07:53:19
2350,227,TENA_9,Tenali,9,23:24:00,23:29:00,5,1055,3,2025-12-31 07:53:19
2351,227,BHUB_10,Bhubaneswar,10,00:32:00,00:37:00,5,1183,2,2025-12-31 07:53:19
2352,228,WARA_2,Warangal,2,14:55:00,15:05:00,10,96,2,2025-12-31 07:53:19
2353,228,MATH_3,Mathura,3,15:21:00,15:23:00,2,157,4,2025-12-31 07:53:19
2354,228,GUNT_4,Guntur,4,16:12:00,16:27:00,15,344,4,2025-12-31 07:53:19
2355,228,BHAR_5,Bharatpur,5,16:35:00,16:45:00,10,495,6,2025-12-31 07:53:19
2356,228,KHAR_6,Kharagpur,6,17:11:00,17:13:00,2,593,5,2025-12-31 07:53:19
2357,228,BHUS_7,Bhusaval,7,17:51:00,17:56:00,5,697,6,2025-12-31 07:53:19
2358,228,ANAN_8,Anand,8,18:36:00,18:51:00,15,863,2,2025-12-31 07:53:19
2359,228,BEAW_9,Beawar,9,19:11:00,19:26:00,15,936,5,2025-12-31 07:53:19
2360,228,DURG_10,Durgapur,10,20:04:00,20:04:00,0,1014,4,2025-12-31 07:53:19
2361,228,VIJA_11,Vijayawada,11,20:22:00,20:37:00,15,1081,2,2025-12-31 07:53:19
2362,229,RATL_2,Ratlam,2,15:46:00,15:51:00,5,171,3,2025-12-31 07:53:19
2363,229,ABU_3,Abu Road,3,19:07:00,19:07:00,0,363,3,2025-12-31 07:53:19
2364,229,DEWA_4,Dewas,4,22:04:00,22:14:00,10,546,2,2025-12-31 07:53:19
2365,229,ONGO_5,Ongole,5,01:28:00,01:30:00,2,660,2,2025-12-31 07:53:19
2366,229,MATH_6,Mathura,6,04:42:00,04:47:00,5,792,3,2025-12-31 07:53:19
2367,229,MANM_7,Manmad,7,07:43:00,07:43:00,0,907,1,2025-12-31 07:53:19
2368,229,SABA_8,Sabarmati,8,10:33:00,10:35:00,2,1036,6,2025-12-31 07:53:19
2369,229,BEAW_9,Beawar,9,13:48:00,14:03:00,15,1229,3,2025-12-31 07:53:19
2370,229,AJME_10,Ajmer,10,17:02:00,17:17:00,15,1424,4,2025-12-31 07:53:19
2371,230,VIZI_2,Vizianagaram,2,06:35:00,06:45:00,10,171,3,2025-12-31 07:53:19
2372,230,AGRA_3,Agra Cantt,3,08:15:00,08:17:00,2,343,3,2025-12-31 07:53:19
2373,230,ITAR_4,Itarsi,4,09:21:00,09:23:00,2,396,1,2025-12-31 07:53:19
2374,230,VIJA_5,Vijayawada,5,10:58:00,10:58:00,0,592,2,2025-12-31 07:53:19
2375,230,BEAW_6,Beawar,6,12:38:00,12:43:00,5,751,1,2025-12-31 07:53:19
2376,230,IGAT_7,Igatpuri,7,14:10:00,14:20:00,10,913,4,2025-12-31 07:53:19
2377,230,MUGH_8,Mughal Sarai,8,15:45:00,16:00:00,15,1034,1,2025-12-31 07:53:19
2378,230,BAYA_9,Bayana,9,17:03:00,17:03:00,0,1219,3,2025-12-31 07:53:19
2379,230,MALK_10,Malkapur,10,18:40:00,18:40:00,0,1365,3,2025-12-31 07:53:19
2380,230,MEHS_11,Mehsana,11,20:25:00,20:25:00,0,1552,1,2025-12-31 07:53:19
2381,230,PALA_12,Palanpur,12,21:58:00,22:03:00,5,1735,4,2025-12-31 07:53:19
2382,230,KHAN_13,Khandwa,13,23:37:00,23:52:00,15,1804,1,2025-12-31 07:53:19
2383,230,FARI_14,Faridabad,14,00:50:00,01:05:00,15,1907,4,2025-12-31 07:53:19
2384,230,GUNT_15,Guntur,15,02:25:00,02:30:00,5,2104,3,2025-12-31 07:53:19
2385,230,ALLA_16,Allahabad,16,04:12:00,04:17:00,5,2298,4,2025-12-31 07:53:19
2386,231,ASAN_2,Asansol,2,22:06:00,22:06:00,0,179,5,2025-12-31 07:53:19
2387,231,IGAT_3,Igatpuri,3,02:21:00,02:21:00,0,320,4,2025-12-31 07:53:19
2388,231,BRAH_4,Brahmapur,4,06:20:00,06:22:00,2,497,5,2025-12-31 07:53:19
2389,231,VARA_5,Varanasi,5,10:40:00,10:50:00,10,625,2,2025-12-31 07:53:19
2390,231,DURG_6,Durgapur,6,14:43:00,14:53:00,10,776,2,2025-12-31 07:53:19
2391,232,BALH_2,Balharshah,2,03:16:00,03:16:00,0,111,5,2025-12-31 07:53:19
2392,232,GUDU_3,Gudur,3,04:12:00,04:17:00,5,177,2,2025-12-31 07:53:19
2393,232,BRAH_4,Brahmapur,4,05:09:00,05:09:00,0,297,4,2025-12-31 07:53:19
2394,232,ARAK_5,Arakkonam,5,06:04:00,06:09:00,5,374,3,2025-12-31 07:53:19
2395,232,DURG_6,Durgapur,6,06:59:00,07:04:00,5,466,3,2025-12-31 07:53:19
2396,232,BEAW_7,Beawar,7,07:29:00,07:39:00,10,651,5,2025-12-31 07:53:19
2397,232,SALE_8,Salem,8,08:25:00,08:27:00,2,737,6,2025-12-31 07:53:19
2398,232,ONGO_9,Ongole,9,09:17:00,09:27:00,10,909,5,2025-12-31 07:53:19
2399,232,GANG_10,Gangapur City,10,10:22:00,10:32:00,10,1100,3,2025-12-31 07:53:19
2400,232,PALA_11,Palanpur,11,11:04:00,11:04:00,0,1225,5,2025-12-31 07:53:19
2401,232,AKOL_12,Akola,12,11:35:00,11:45:00,10,1359,4,2025-12-31 07:53:19
2402,232,JALG_13,Jalgaon,13,12:54:00,13:09:00,15,1522,1,2025-12-31 07:53:19
2403,233,MAKS_2,Maksi,2,04:37:00,04:52:00,15,116,3,2025-12-31 07:53:19
2404,233,BHOP_3,Bhopal,3,07:17:00,07:32:00,15,190,1,2025-12-31 07:53:19
2405,233,ITAR_4,Itarsi,4,10:02:00,10:07:00,5,244,5,2025-12-31 07:53:19
2406,233,MANM_5,Manmad,5,12:49:00,12:51:00,2,326,5,2025-12-31 07:53:19
2407,233,MEHS_6,Mehsana,6,15:12:00,15:27:00,15,522,2,2025-12-31 07:53:19
2408,233,GAYA_7,Gaya,7,17:44:00,17:59:00,15,659,2,2025-12-31 07:53:19
2409,234,EROD_2,Erode,2,08:34:00,08:39:00,5,121,1,2025-12-31 07:53:19
2410,234,ITAR_3,Itarsi,3,10:56:00,10:58:00,2,182,6,2025-12-31 07:53:19
2411,234,BHOP_4,Bhopal,4,13:20:00,13:20:00,0,309,4,2025-12-31 07:53:19
2412,234,ANAN_5,Anand,5,15:36:00,15:46:00,10,377,5,2025-12-31 07:53:19
2413,234,NAGD_6,Nagda,6,18:00:00,18:10:00,10,542,5,2025-12-31 07:53:19
2414,234,RATL_7,Ratlam,7,20:36:00,20:36:00,0,720,2,2025-12-31 07:53:19
2415,234,VADO_8,Vadodara,8,22:46:00,22:48:00,2,817,4,2025-12-31 07:53:19
2416,234,BHUS_9,Bhusaval,9,01:18:00,01:33:00,15,891,1,2025-12-31 07:53:19
2417,235,VADO_2,Vadodara,2,12:59:00,13:14:00,15,150,3,2025-12-31 07:53:19
2418,235,FARI_3,Faridabad,3,14:50:00,14:55:00,5,217,4,2025-12-31 07:53:19
2419,235,EROD_4,Erode,4,16:20:00,16:35:00,15,406,2,2025-12-31 07:53:19
2420,235,KANP_5,Kanpur Central,5,18:24:00,18:24:00,0,519,5,2025-12-31 07:53:19
2421,235,ABU_6,Abu Road,6,20:03:00,20:18:00,15,684,2,2025-12-31 07:53:19
2422,236,SURA_2,Surat,2,22:46:00,22:51:00,5,171,2,2025-12-31 07:53:19
2423,236,NASH_3,Nashik Road,3,02:12:00,02:17:00,5,340,3,2025-12-31 07:53:19
2424,236,CUTT_4,Cuttack,4,06:18:00,06:20:00,2,480,2,2025-12-31 07:53:19
2425,236,ANKL_5,Ankleshwar,5,10:06:00,10:16:00,10,537,6,2025-12-31 07:53:19
2426,236,KHAN_6,Khandwa,6,13:37:00,13:42:00,5,593,6,2025-12-31 07:53:19
2427,236,TENA_7,Tenali,7,17:38:00,17:53:00,15,733,2,2025-12-31 07:53:19
2428,236,AKOL_8,Akola,8,21:11:00,21:26:00,15,829,3,2025-12-31 07:53:19
2429,237,VIJA_2,Vijayawada,2,02:02:00,02:12:00,10,90,1,2025-12-31 07:53:19
2430,237,BHUS_3,Bhusaval,3,02:59:00,03:04:00,5,168,4,2025-12-31 07:53:19
2431,237,VARA_4,Varanasi,4,03:26:00,03:36:00,10,245,5,2025-12-31 07:53:19
2432,237,GUDU_5,Gudur,5,03:53:00,03:53:00,0,366,2,2025-12-31 07:53:19
2433,237,MEHS_6,Mehsana,6,04:38:00,04:53:00,15,428,3,2025-12-31 07:53:19
2434,237,MAKS_7,Maksi,7,05:13:00,05:28:00,15,523,2,2025-12-31 07:53:19
2435,237,MUGH_8,Mughal Sarai,8,05:55:00,05:55:00,0,682,4,2025-12-31 07:53:19
2436,237,DEWA_9,Dewas,9,06:27:00,06:29:00,2,797,2,2025-12-31 07:53:19
2437,237,KALY_10,Kalyan Junction,10,07:19:00,07:19:00,0,955,4,2025-12-31 07:53:19
2438,237,ABU_11,Abu Road,11,07:42:00,07:52:00,10,1078,2,2025-12-31 07:53:19
2439,237,MATH_12,Mathura,12,08:29:00,08:34:00,5,1208,2,2025-12-31 07:53:19
2440,238,FARI_2,Faridabad,2,23:01:00,23:06:00,5,163,5,2025-12-31 07:53:19
2441,238,CUTT_3,Cuttack,3,01:14:00,01:29:00,15,234,2,2025-12-31 07:53:19
2442,238,SHEG_4,Shegaon,4,03:28:00,03:33:00,5,423,3,2025-12-31 07:53:19
2443,238,SALE_5,Salem,5,05:37:00,05:47:00,10,548,2,2025-12-31 07:53:19
2444,238,BALH_6,Balharshah,6,07:57:00,08:02:00,5,728,6,2025-12-31 07:53:19
2445,238,GANG_7,Gangapur City,7,10:04:00,10:19:00,15,792,4,2025-12-31 07:53:19
2446,238,WARD_8,Wardha,8,12:14:00,12:24:00,10,925,2,2025-12-31 07:53:19
2447,238,RATL_9,Ratlam,9,14:12:00,14:22:00,10,1068,5,2025-12-31 07:53:19
2448,238,ONGO_10,Ongole,10,16:19:00,16:29:00,10,1249,2,2025-12-31 07:53:19
2449,238,SABA_11,Sabarmati,11,18:37:00,18:42:00,5,1404,3,2025-12-31 07:53:19
2450,238,MANM_12,Manmad,12,20:40:00,20:55:00,15,1498,2,2025-12-31 07:53:19
2451,238,BAYA_13,Bayana,13,23:07:00,23:22:00,15,1567,5,2025-12-31 07:53:19
2452,238,BRAH_14,Brahmapur,14,00:55:00,00:55:00,0,1718,2,2025-12-31 07:53:19
2453,239,BAYA_2,Bayana,2,07:08:00,07:13:00,5,95,3,2025-12-31 07:53:19
2454,239,KHAR_3,Kharagpur,3,07:47:00,07:57:00,10,164,4,2025-12-31 07:53:19
2455,239,MEHS_4,Mehsana,4,08:27:00,08:42:00,15,335,2,2025-12-31 07:53:19
2456,239,EROD_5,Erode,5,09:11:00,09:13:00,2,451,1,2025-12-31 07:53:19
2457,239,ABU_6,Abu Road,6,10:08:00,10:13:00,5,619,2,2025-12-31 07:53:19
2458,239,KALY_7,Kalyan Junction,7,10:49:00,10:51:00,2,750,6,2025-12-31 07:53:19
2459,239,SAWA_8,Sawai Madhopur,8,11:13:00,11:23:00,10,906,6,2025-12-31 07:53:19
2460,239,MANM_9,Manmad,9,12:03:00,12:13:00,10,974,6,2025-12-31 07:53:19
2461,239,BALH_10,Balharshah,10,13:03:00,13:08:00,5,1112,4,2025-12-31 07:53:19
2462,239,JOLA_11,Jolarpettai,11,13:30:00,13:45:00,15,1237,5,2025-12-31 07:53:19
2463,239,KANP_12,Kanpur Central,12,14:25:00,14:40:00,15,1370,5,2025-12-31 07:53:19
2464,239,ALLA_13,Allahabad,13,14:57:00,15:07:00,10,1519,3,2025-12-31 07:53:19
2465,239,BHUS_14,Bhusaval,14,15:50:00,15:52:00,2,1665,6,2025-12-31 07:53:19
2466,239,MATH_15,Mathura,15,16:48:00,17:03:00,15,1804,6,2025-12-31 07:53:19
2467,240,SABA_2,Sabarmati,2,23:48:00,23:53:00,5,97,3,2025-12-31 07:53:19
2468,240,FARI_3,Faridabad,3,01:56:00,02:06:00,10,226,6,2025-12-31 07:53:19
2469,240,DEWA_4,Dewas,4,03:53:00,03:55:00,2,395,3,2025-12-31 07:53:19
2470,240,BALH_5,Balharshah,5,05:44:00,05:59:00,15,495,5,2025-12-31 07:53:19
2471,240,BADN_6,Badnera,6,07:49:00,07:59:00,10,694,2,2025-12-31 07:53:19
2472,240,ANKL_7,Ankleshwar,7,10:05:00,10:15:00,10,785,1,2025-12-31 07:53:19
2473,240,PALW_8,Palwal,8,11:45:00,11:45:00,0,952,4,2025-12-31 07:53:19
2474,240,GWAL_9,Gwalior,9,13:51:00,13:56:00,5,1047,1,2025-12-31 07:53:19
2475,240,KOTA_10,Kota,10,16:01:00,16:16:00,15,1205,5,2025-12-31 07:53:19
2476,240,VISA_11,Visakhapatnam,11,18:02:00,18:02:00,0,1357,6,2025-12-31 07:53:19
2477,240,VARA_12,Varanasi,12,20:09:00,20:09:00,0,1466,1,2025-12-31 07:53:19
2478,240,JOLA_13,Jolarpettai,13,21:47:00,21:57:00,10,1639,1,2025-12-31 07:53:19
2479,241,PALA_2,Palanpur,2,14:35:00,14:45:00,10,133,6,2025-12-31 07:53:19
2480,241,NAGD_3,Nagda,3,16:29:00,16:34:00,5,312,2,2025-12-31 07:53:19
2481,241,GWAL_4,Gwalior,4,17:55:00,17:55:00,0,420,1,2025-12-31 07:53:19
2482,241,DURG_5,Durgapur,5,19:29:00,19:31:00,2,507,1,2025-12-31 07:53:19
2483,241,KOTA_6,Kota,6,21:32:00,21:37:00,5,645,6,2025-12-31 07:53:19
2484,241,MATH_7,Mathura,7,23:08:00,23:08:00,0,836,4,2025-12-31 07:53:19
2485,241,BHOP_8,Bhopal,8,00:34:00,00:39:00,5,931,1,2025-12-31 07:53:19
2486,241,MEHS_9,Mehsana,9,02:23:00,02:33:00,10,1078,3,2025-12-31 07:53:19
2487,241,EROD_10,Erode,10,03:52:00,03:52:00,0,1177,2,2025-12-31 07:53:19
2488,241,ANKL_11,Ankleshwar,11,05:34:00,05:49:00,15,1300,2,2025-12-31 07:53:19
2489,241,KAZI_12,Kazipet,12,07:14:00,07:19:00,5,1459,5,2025-12-31 07:53:19
2490,242,NASH_2,Nashik Road,2,06:30:00,06:40:00,10,128,4,2025-12-31 07:53:19
2491,242,BHAR_3,Bharatpur,3,06:53:00,06:55:00,2,322,1,2025-12-31 07:53:19
2492,242,ITAR_4,Itarsi,4,07:09:00,07:24:00,15,484,5,2025-12-31 07:53:19
2493,242,FARI_5,Faridabad,5,07:34:00,07:34:00,0,637,5,2025-12-31 07:53:19
2494,242,AKOL_6,Akola,6,07:30:00,07:45:00,15,748,4,2025-12-31 07:53:19
2495,242,VAPI_7,Vapi,7,07:56:00,07:58:00,2,850,2,2025-12-31 07:53:19
2496,242,MATH_8,Mathura,8,08:10:00,08:15:00,5,918,1,2025-12-31 07:53:19
2497,242,GUDU_9,Gudur,9,08:28:00,08:33:00,5,1017,5,2025-12-31 07:53:19
2498,242,NELL_10,Nellore,10,08:58:00,09:08:00,10,1159,4,2025-12-31 07:53:19
2499,242,KHAR_11,Kharagpur,11,09:17:00,09:32:00,15,1344,6,2025-12-31 07:53:19
2500,242,WARD_12,Wardha,12,09:38:00,09:38:00,0,1451,3,2025-12-31 07:53:19
2501,242,JALG_13,Jalgaon,13,09:56:00,09:58:00,2,1502,3,2025-12-31 07:53:19
2502,242,BHAR_14,Bharuch,14,10:02:00,10:07:00,5,1601,6,2025-12-31 07:53:19
2503,242,ANKL_15,Ankleshwar,15,10:18:00,10:23:00,5,1692,5,2025-12-31 07:53:19
2504,243,NELL_2,Nellore,2,04:06:00,04:21:00,15,154,4,2025-12-31 07:53:19
2505,243,GUDU_3,Gudur,3,05:55:00,06:05:00,10,223,6,2025-12-31 07:53:19
2506,243,BALA_4,Balasore,4,08:21:00,08:31:00,10,294,6,2025-12-31 07:53:19
2507,243,MATH_5,Mathura,5,10:20:00,10:22:00,2,437,2,2025-12-31 07:53:19
2508,243,NAGP_6,Nagpur,6,12:37:00,12:37:00,0,624,6,2025-12-31 07:53:19
2509,243,VAPI_7,Vapi,7,14:19:00,14:34:00,15,759,1,2025-12-31 07:53:19
2510,243,PALW_8,Palwal,8,16:29:00,16:44:00,15,839,5,2025-12-31 07:53:19
2511,243,SURA_9,Surat,9,18:42:00,18:52:00,10,929,2,2025-12-31 07:53:19
2512,243,GWAL_10,Gwalior,10,20:47:00,20:49:00,2,994,1,2025-12-31 07:53:19
2513,243,KANP_11,Kanpur Central,11,22:35:00,22:37:00,2,1097,5,2025-12-31 07:53:19
2514,244,SALE_2,Salem,2,09:32:00,09:37:00,5,118,4,2025-12-31 07:53:19
2515,244,EROD_3,Erode,3,11:33:00,11:38:00,5,217,1,2025-12-31 07:53:19
2516,244,VARA_4,Varanasi,4,13:14:00,13:16:00,2,304,5,2025-12-31 07:53:19
2517,244,UJJA_5,Ujjain,5,15:09:00,15:14:00,5,448,5,2025-12-31 07:53:19
2518,244,NAGD_6,Nagda,6,16:39:00,16:39:00,0,530,5,2025-12-31 07:53:19
2519,244,MANM_7,Manmad,7,18:32:00,18:34:00,2,599,1,2025-12-31 07:53:19
2520,244,DEWA_8,Dewas,8,20:13:00,20:28:00,15,706,3,2025-12-31 07:53:19
2521,244,AJME_9,Ajmer,9,22:03:00,22:13:00,10,802,2,2025-12-31 07:53:19
2522,244,VIZI_10,Vizianagaram,10,00:08:00,00:13:00,5,931,4,2025-12-31 07:53:19
2523,244,GWAL_11,Gwalior,11,01:46:00,01:46:00,0,1094,4,2025-12-31 07:53:19
2524,245,BAYA_2,Bayana,2,15:31:00,15:46:00,15,100,3,2025-12-31 07:53:19
2525,245,JOLA_3,Jolarpettai,3,17:01:00,17:11:00,10,246,1,2025-12-31 07:53:19
2526,245,KHAR_4,Kharagpur,4,18:30:00,18:35:00,5,331,4,2025-12-31 07:53:19
2527,245,MATH_5,Mathura,5,20:15:00,20:20:00,5,499,3,2025-12-31 07:53:19
2528,245,GUNT_6,Guntur,6,21:53:00,21:55:00,2,579,6,2025-12-31 07:53:19
2529,245,VAPI_7,Vapi,7,23:11:00,23:26:00,15,700,2,2025-12-31 07:53:19
2530,245,ARAK_8,Arakkonam,8,00:40:00,00:55:00,15,857,4,2025-12-31 07:53:19
2531,245,PALA_9,Palanpur,9,02:23:00,02:33:00,10,927,6,2025-12-31 07:53:19
2532,245,BHOP_10,Bhopal,10,04:02:00,04:02:00,0,1019,5,2025-12-31 07:53:19
2533,245,CUTT_11,Cuttack,11,05:46:00,05:48:00,2,1170,4,2025-12-31 07:53:19
2534,245,AGRA_12,Agra Cantt,12,07:23:00,07:25:00,2,1284,2,2025-12-31 07:53:19
2535,245,TENA_13,Tenali,13,08:59:00,09:09:00,10,1451,6,2025-12-31 07:53:19
2536,245,GWAL_14,Gwalior,14,10:33:00,10:43:00,10,1540,4,2025-12-31 07:53:19
2537,245,ITAR_15,Itarsi,15,11:58:00,12:00:00,2,1633,6,2025-12-31 07:53:19
2538,246,MATH_2,Mathura,2,00:58:00,01:13:00,15,109,6,2025-12-31 07:53:19
2539,246,CUTT_3,Cuttack,3,03:51:00,03:53:00,2,234,2,2025-12-31 07:53:19
2540,246,PALW_4,Palwal,4,06:38:00,06:43:00,5,374,3,2025-12-31 07:53:19
2541,246,ARAK_5,Arakkonam,5,09:08:00,09:23:00,15,551,3,2025-12-31 07:53:19
2542,246,NASH_6,Nashik Road,6,11:58:00,12:03:00,5,691,5,2025-12-31 07:53:19
2543,246,SABA_7,Sabarmati,7,14:18:00,14:20:00,2,866,3,2025-12-31 07:53:19
2544,246,ASAN_8,Asansol,8,17:07:00,17:12:00,5,1018,3,2025-12-31 07:53:19
2545,246,VISA_9,Visakhapatnam,9,19:44:00,19:49:00,5,1200,6,2025-12-31 07:53:19
2546,246,ALLA_10,Allahabad,10,22:15:00,22:30:00,15,1307,6,2025-12-31 07:53:19
2547,246,BHUS_11,Bhusaval,11,00:55:00,00:57:00,2,1432,6,2025-12-31 07:53:19
2548,246,GUDU_12,Gudur,12,03:38:00,03:38:00,0,1625,4,2025-12-31 07:53:19
2549,247,GANG_2,Gangapur City,2,07:20:00,07:22:00,2,118,2,2025-12-31 07:53:19
2550,247,BALA_3,Balasore,3,10:26:00,10:28:00,2,217,6,2025-12-31 07:53:19
2551,247,KALY_4,Kalyan Junction,4,13:56:00,14:11:00,15,296,6,2025-12-31 07:53:19
2552,247,BHOP_5,Bhopal,5,17:01:00,17:06:00,5,452,5,2025-12-31 07:53:19
2553,247,GUNT_6,Guntur,6,20:12:00,20:17:00,5,550,3,2025-12-31 07:53:19
2554,247,SAWA_7,Sawai Madhopur,7,23:11:00,23:13:00,2,702,3,2025-12-31 07:53:19
2555,247,VISA_8,Visakhapatnam,8,02:21:00,02:36:00,15,766,5,2025-12-31 07:53:19
2556,248,NAGD_2,Nagda,2,21:37:00,21:42:00,5,165,3,2025-12-31 07:53:19
2557,248,MALK_3,Malkapur,3,22:42:00,22:57:00,15,236,2,2025-12-31 07:53:19
2558,248,WARD_4,Wardha,4,00:10:00,00:20:00,10,389,4,2025-12-31 07:53:19
2559,248,BHUS_5,Bhusaval,5,01:31:00,01:46:00,15,447,5,2025-12-31 07:53:19
