id,train_id,coach_number,coach_class,total_seats,available_seats,base_fare,has_ac,has_charging,has_wifi,created_at,updated_at
2254,290,G11,GENERAL,100,29,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2255,291,T1,THIRD_AC,64,21,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2256,291,T2,THIRD_AC,64,14,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2257,291,S3,SLEEPER,72,40,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2258,291,S4,SLEEPER,72,38,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2259,291,S5,SLEEPER,72,18,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2260,291,S6,SLEEPER,72,31,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2261,291,S7,SLEEPER,72,24,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2262,291,S8,SLEEPER,72,36,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2263,291,G9,GENERAL,100,51,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2264,291,G10,GENERAL,100,40,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2265,291,G11,GENERAL,100,39,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2266,292,T1,THIRD_AC,64,15,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2267,292,T2,THIRD_AC,64,27,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2268,292,S3,SLEEPER,72,47,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2269,292,S4,SLEEPER,72,26,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2270,292,S5,SLEEPER,72,35,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2271,292,S6,SLEEPER,72,45,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2272,292,S7,SLEEPER,72,15,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2273,292,S8,SLEEPER,72,21,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2274,292,G9,GENERAL,100,31,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2275,292,G10,GENERAL,100,38,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2276,292,G11,GENERAL,100,39,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2277,294,T1,THIRD_AC,64,44,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2278,294,T2,THIRD_AC,64,44,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2279,294,S3,SLEEPER,72,49,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2280,294,S4,SLEEPER,72,23,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2281,294,S5,SLEEPER,72,20,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2282,294,S6,SLEEPER,72,22,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2283,294,S7,SLEEPER,72,46,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2284,294,S8,SLEEPER,72,32,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2285,294,G9,GENERAL,100,37,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2286,294,G10,GENERAL,100,68,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2287,294,G11,GENERAL,100,44,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2288,297,T1,THIRD_AC,64,34,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2289,297,T2,THIRD_AC,64,38,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2290,297,S3,SLEEPER,72,31,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2291,297,S4,SLEEPER,72,43,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2292,297,S5,SLEEPER,72,31,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2293,297,S6,SLEEPER,72,31,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2294,297,S7,SLEEPER,72,44,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2295,297,S8,SLEEPER,72,23,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2296,297,G9,GENERAL,100,30,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2297,297,G10,GENERAL,100,51,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2298,297,G11,GENERAL,100,50,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2299,298,T1,THIRD_AC,64,29,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2300,298,T2,THIRD_AC,64,40,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2301,298,S3,SLEEPER,72,27,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2302,298,S4,SLEEPER,72,37,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2303,298,S5,SLEEPER,72,48,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2304,298,S6,SLEEPER,72,22,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2305,298,S7,SLEEPER,72,16,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2306,298,S8,SLEEPER,72,33,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2307,298,G9,GENERAL,100,42,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2308,298,G10,GENERAL,100,29,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2309,298,G11,GENERAL,100,21,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2310,310,T1,THIRD_AC,64,36,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2311,310,T2,THIRD_AC,64,34,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2312,310,S3,SLEEPER,72,27,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2313,310,S4,SLEEPER,72,27,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2314,310,S5,SLEEPER,72,15,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2315,310,S6,SLEEPER,72,25,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2316,310,S7,SLEEPER,72,17,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2317,310,S8,SLEEPER,72,45,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2318,310,G9,GENERAL,100,32,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2319,310,G10,GENERAL,100,41,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2320,310,G11,GENERAL,100,21,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2321,317,T1,THIRD_AC,64,31,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2322,317,T2,THIRD_AC,64,20,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2323,317,S3,SLEEPER,72,27,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2324,317,S4,SLEEPER,72,20,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2325,317,S5,SLEEPER,72,23,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2326,317,S6,SLEEPER,72,17,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2327,317,S7,SLEEPER,72,38,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2328,317,S8,SLEEPER,72,23,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2329,317,G9,GENERAL,100,65,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2330,317,G10,GENERAL,100,23,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2331,317,G11,GENERAL,100,20,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2332,331,T1,THIRD_AC,64,15,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2333,331,T2,THIRD_AC,64,38,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2334,331,S3,SLEEPER,72,14,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2335,331,S4,SLEEPER,72,24,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2336,331,S5,SLEEPER,72,49,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2337,331,S6,SLEEPER,72,44,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2338,331,S7,SLEEPER,72,44,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2339,331,S8,SLEEPER,72,46,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2340,331,G9,GENERAL,100,45,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2341,331,G10,GENERAL,100,45,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2342,331,G11,GENERAL,100,21,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2343,340,T1,THIRD_AC,64,43,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2344,340,T2,THIRD_AC,64,40,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2345,340,S3,SLEEPER,72,25,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2346,340,S4,SLEEPER,72,25,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2347,340,S5,SLEEPER,72,42,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2348,340,S6,SLEEPER,72,45,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2349,340,S7,SLEEPER,72,46,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2350,340,S8,SLEEPER,72,29,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2351,340,G9,GENERAL,100,31,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2352,340,G10,GENERAL,100,35,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2353,340,G11,GENERAL,100,66,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2354,347,T1,THIRD_AC,64,33,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2355,347,T2,THIRD_AC,64,36,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2356,347,S3,SLEEPER,72,35,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2357,347,S4,SLEEPER,72,30,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2358,347,S5,SLEEPER,72,16,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2359,347,S6,SLEEPER,72,30,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2360,347,S7,SLEEPER,72,16,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2361,347,S8,SLEEPER,72,36,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2362,347,G9,GENERAL,100,69,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2363,347,G10,GENERAL,100,48,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2364,347,G11,GENERAL,100,43,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2365,348,T1,THIRD_AC,64,26,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2366,348,T2,THIRD_AC,64,43,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2367,348,S3,SLEEPER,72,14,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2368,348,S4,SLEEPER,72,43,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2369,348,S5,SLEEPER,72,36,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2370,348,S6,SLEEPER,72,20,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2371,348,S7,SLEEPER,72,22,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2372,348,S8,SLEEPER,72,21,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2373,348,G9,GENERAL,100,44,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2374,348,G10,GENERAL,100,64,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2375,348,G11,GENERAL,100,66,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2376,350,T1,THIRD_AC,64,15,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2377,350,T2,THIRD_AC,64,13,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2378,350,S3,SLEEPER,72,24,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2379,350,S4,SLEEPER,72,27,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2380,350,S5,SLEEPER,72,36,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2381,350,S6,SLEEPER,72,22,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2382,350,S7,SLEEPER,72,26,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2383,350,S8,SLEEPER,72,14,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2384,350,G9,GENERAL,100,45,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2385,350,G10,GENERAL,100,65,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2386,350,G11,GENERAL,100,37,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2387,354,T1,THIRD_AC,64,25,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2388,354,T2,THIRD_AC,64,17,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2389,354,S3,SLEEPER,72,27,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2390,354,S4,SLEEPER,72,21,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2391,354,S5,SLEEPER,72,24,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2392,354,S6,SLEEPER,72,37,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2393,354,S7,SLEEPER,72,39,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2394,354,S8,SLEEPER,72,34,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2395,354,G9,GENERAL,100,27,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2396,354,G10,GENERAL,100,66,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2397,354,G11,GENERAL,100,59,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2398,359,T1,THIRD_AC,64,23,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2399,359,T2,THIRD_AC,64,34,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2400,359,S3,SLEEPER,72,36,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2401,359,S4,SLEEPER,72,50,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2402,359,S5,SLEEPER,72,15,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2403,359,S6,SLEEPER,72,40,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2404,359,S7,SLEEPER,72,35,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2405,359,S8,SLEEPER,72,49,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2406,359,G9,GENERAL,100,58,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2407,359,G10,GENERAL,100,37,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2408,359,G11,GENERAL,100,46,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2409,367,T1,THIRD_AC,64,25,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2410,367,T2,THIRD_AC,64,19,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2411,367,S3,SLEEPER,72,46,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2412,367,S4,SLEEPER,72,35,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2413,367,S5,SLEEPER,72,38,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2414,367,S6,SLEEPER,72,25,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2415,367,S7,SLEEPER,72,24,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2416,367,S8,SLEEPER,72,40,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2417,367,G9,GENERAL,100,21,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2418,367,G10,GENERAL,100,69,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2419,367,G11,GENERAL,100,44,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2420,370,T1,THIRD_AC,64,27,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2421,370,T2,THIRD_AC,64,16,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2422,370,S3,SLEEPER,72,23,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2423,370,S4,SLEEPER,72,38,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2424,370,S5,SLEEPER,72,20,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2425,370,S6,SLEEPER,72,23,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2426,370,S7,SLEEPER,72,20,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2427,370,S8,SLEEPER,72,30,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2428,370,G9,GENERAL,100,32,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2429,370,G10,GENERAL,100,35,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2430,370,G11,GENERAL,100,33,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2431,378,T1,THIRD_AC,64,42,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2432,378,T2,THIRD_AC,64,37,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2433,378,S3,SLEEPER,72,45,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2434,378,S4,SLEEPER,72,36,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2435,378,S5,SLEEPER,72,50,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2436,378,S6,SLEEPER,72,36,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2437,378,S7,SLEEPER,72,36,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2438,378,S8,SLEEPER,72,37,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2439,378,G9,GENERAL,100,33,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2440,378,G10,GENERAL,100,67,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2441,378,G11,GENERAL,100,58,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2442,390,T1,THIRD_AC,64,40,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2443,390,T2,THIRD_AC,64,30,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2444,390,S3,SLEEPER,72,20,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2445,390,S4,SLEEPER,72,43,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2446,390,S5,SLEEPER,72,24,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2447,390,S6,SLEEPER,72,43,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2448,390,S7,SLEEPER,72,22,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2449,390,S8,SLEEPER,72,47,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2450,390,G9,GENERAL,100,49,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2451,390,G10,GENERAL,100,51,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2452,390,G11,GENERAL,100,29,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2453,392,T1,THIRD_AC,64,28,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2454,392,T2,THIRD_AC,64,28,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2455,392,S3,SLEEPER,72,18,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2456,392,S4,SLEEPER,72,27,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2457,392,S5,SLEEPER,72,44,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2458,392,S6,SLEEPER,72,30,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2459,392,S7,SLEEPER,72,20,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2460,392,S8,SLEEPER,72,16,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2461,392,G9,GENERAL,100,46,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2462,392,G10,GENERAL,100,25,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2463,392,G11,GENERAL,100,67,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2464,393,T1,THIRD_AC,64,44,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2465,393,T2,THIRD_AC,64,38,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2466,393,S3,SLEEPER,72,34,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2467,393,S4,SLEEPER,72,27,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2468,393,S5,SLEEPER,72,36,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2469,393,S6,SLEEPER,72,46,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2470,393,S7,SLEEPER,72,43,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2471,393,S8,SLEEPER,72,42,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2472,393,G9,GENERAL,100,57,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2473,393,G10,GENERAL,100,64,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2474,393,G11,GENERAL,100,36,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2475,397,T1,THIRD_AC,64,37,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2476,397,T2,THIRD_AC,64,12,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2477,397,S3,SLEEPER,72,39,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2478,397,S4,SLEEPER,72,23,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2479,397,S5,SLEEPER,72,21,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2480,397,S6,SLEEPER,72,40,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2481,397,S7,SLEEPER,72,19,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2482,397,S8,SLEEPER,72,25,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2483,397,G9,GENERAL,100,23,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2484,397,G10,GENERAL,100,27,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2485,397,G11,GENERAL,100,65,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2486,415,T1,THIRD_AC,64,34,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2487,415,T2,THIRD_AC,64,42,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2488,415,S3,SLEEPER,72,18,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2489,415,S4,SLEEPER,72,31,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2490,415,S5,SLEEPER,72,26,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2491,415,S6,SLEEPER,72,48,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2492,415,S7,SLEEPER,72,29,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2493,415,S8,SLEEPER,72,35,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2494,415,G9,GENERAL,100,52,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2495,415,G10,GENERAL,100,50,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2496,415,G11,GENERAL,100,29,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2497,417,T1,THIRD_AC,64,15,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2498,417,T2,THIRD_AC,64,38,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2499,417,S3,SLEEPER,72,46,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2500,417,S4,SLEEPER,72,46,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2501,417,S5,SLEEPER,72,38,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2502,417,S6,SLEEPER,72,36,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2503,417,S7,SLEEPER,72,38,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2504,417,S8,SLEEPER,72,16,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2505,417,G9,GENERAL,100,35,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2506,417,G10,GENERAL,100,52,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2507,417,G11,GENERAL,100,20,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2508,419,T1,THIRD_AC,64,21,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2509,419,T2,THIRD_AC,64,16,600,1,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2510,419,S3,SLEEPER,72,49,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2511,419,S4,SLEEPER,72,44,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2512,419,S5,SLEEPER,72,33,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2513,419,S6,SLEEPER,72,44,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2514,419,S7,SLEEPER,72,44,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2515,419,S8,SLEEPER,72,42,250,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
2516,419,G9,GENERAL,100,58,120,0,0,0,2025-12-31 07:53:40,2025-12-31 07:53:40
