id,user_id,type,subject,message,channel,status,related_entity_id,error_message,created_at,sent_at,read_at
2073,513,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-JIL8901C,Payment received successfully for booking BKG-20251231-JIL8901C.,IN_APP,SENT,BKG-20251231-JIL8901C,,2026-01-05T22:12:14.967Z,2026-01-05T22:12:19.967Z,2026-01-05T22:45:03.280Z
2074,201,PAYMENT_FAILED,Payment Failed - BKG-20251231-P056AF33,Payment failed for booking BKG-20251231-P056AF33. Please try again.,PUSH,SENT,BKG-20251231-P056AF33,,2026-01-17T21:36:33.729Z,2026-01-17T21:36:38.729Z,
2075,576,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-QLFOC6IM,Your train booking BKG-20251231-QLFOC6IM has been confirmed successfully.,SMS,SENT,BKG-20251231-QLFOC6IM,,2025-12-25T21:45:15.555Z,2025-12-25T21:45:20.555Z,
2076,576,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-QLFOC6IM,Payment received successfully for booking BKG-20251231-QLFOC6IM.,SMS,SENT,BKG-20251231-QLFOC6IM,,2025-12-25T21:45:15.555Z,2025-12-25T21:45:20.555Z,
2077,368,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-H6YL6M0U,Your train booking BKG-20251231-H6YL6M0U has been confirmed successfully.,PUSH,SENT,BKG-20251231-H6YL6M0U,,2025-12-27T22:21:29.132Z,2025-12-27T22:21:34.132Z,
2078,368,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-H6YL6M0U,Payment received successfully for booking BKG-20251231-H6YL6M0U.,PUSH,FAILED,BKG-20251231-H6YL6M0U,Network error,2025-12-27T22:21:29.132Z,,
2079,810,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-W8DUTD75,Your booking BKG-20251231-W8DUTD75 has been cancelled.,SMS,SENT,BKG-20251231-W8DUTD75,,2025-12-03T03:20:46.627Z,2025-12-03T03:20:51.627Z,
2080,810,REFUND_INITIATED,Refund Initiated - BKG-20251231-W8DUTD75,Refund has been initiated for booking BKG-20251231-W8DUTD75. It will be credited in 5-7 days.,PUSH,SENT,BKG-20251231-W8DUTD75,,2025-12-03T03:20:46.627Z,2025-12-03T03:20:51.627Z,
2081,40,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-E1E5NCFH,Your train booking BKG-20251231-E1E5NCFH has been confirmed successfully.,PUSH,SENT,BKG-20251231-E1E5NCFH,,2025-12-30T07:49:15.280Z,2025-12-30T07:49:20.280Z,
2082,40,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-E1E5NCFH,Payment received successfully for booking BKG-20251231-E1E5NCFH.,EMAIL,SENT,BKG-20251231-E1E5NCFH,,2025-12-30T07:49:15.280Z,2025-12-30T07:49:20.280Z,
2083,93,SEAT_BLOCKED,Seats Blocked - BKG-20251231-1PFQ1CLB,Your seats have been blocked. Please complete payment within 4 minutes.,EMAIL,SENT,BKG-20251231-1PFQ1CLB,,2025-12-30T15:34:52.198Z,2025-12-30T15:34:57.198Z,
2084,963,SEAT_BLOCKED,Seats Blocked - BKG-20251231-6RKT5WKY,Your seats have been blocked. Please complete payment within 4 minutes.,EMAIL,SENT,BKG-20251231-6RKT5WKY,,2026-01-02T16:28:44.129Z,2026-01-02T16:28:49.129Z,
2085,376,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-ABS3ROYH,Your train booking BKG-20251231-ABS3ROYH has been confirmed successfully.,SMS,SENT,BKG-20251231-ABS3ROYH,,2025-12-07T10:20:05.533Z,2025-12-07T10:20:10.533Z,
2086,376,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-ABS3ROYH,Payment received successfully for booking BKG-20251231-ABS3ROYH.,IN_APP,SENT,BKG-20251231-ABS3ROYH,,2025-12-07T10:20:05.533Z,2025-12-07T10:20:10.533Z,2025-12-07T23:44:36.369Z
2087,40,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-EBU7SY8S,Your train booking BKG-20251231-EBU7SY8S has been confirmed successfully.,EMAIL,SENT,BKG-20251231-EBU7SY8S,,2025-12-28T08:09:13.558Z,2025-12-28T08:09:18.558Z,
2088,40,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-EBU7SY8S,Payment received successfully for booking BKG-20251231-EBU7SY8S.,EMAIL,SENT,BKG-20251231-EBU7SY8S,,2025-12-28T08:09:13.558Z,2025-12-28T08:09:18.558Z,
2089,469,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-87FT0PSK,Your train booking BKG-20251231-87FT0PSK has been confirmed successfully.,PUSH,SENT,BKG-20251231-87FT0PSK,,2025-12-02T04:01:25.958Z,2025-12-02T04:01:30.958Z,
2090,469,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-87FT0PSK,Payment received successfully for booking BKG-20251231-87FT0PSK.,SMS,FAILED,BKG-20251231-87FT0PSK,Network error,2025-12-02T04:01:25.958Z,,
2091,26,SEAT_BLOCKED,Seats Blocked - BKG-20251231-ZEJV4UHN,Your seats have been blocked. Please complete payment within 4 minutes.,PUSH,PENDING,BKG-20251231-ZEJV4UHN,,2025-12-07T11:26:27.463Z,,
2092,38,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-3747NXBU,Your booking BKG-20251231-3747NXBU has been cancelled.,PUSH,SENT,BKG-20251231-3747NXBU,,2026-01-02T09:20:56.977Z,2026-01-02T09:21:01.977Z,
2093,38,REFUND_INITIATED,Refund Initiated - BKG-20251231-3747NXBU,Refund has been initiated for booking BKG-20251231-3747NXBU. It will be credited in 5-7 days.,SMS,SENT,BKG-20251231-3747NXBU,,2026-01-02T09:20:56.977Z,2026-01-02T09:21:01.977Z,
2094,121,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-2TZ8QVWM,Your train booking BKG-20251231-2TZ8QVWM has been confirmed successfully.,EMAIL,SENT,BKG-20251231-2TZ8QVWM,,2025-12-07T01:30:51.296Z,2025-12-07T01:30:56.296Z,
2095,121,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-2TZ8QVWM,Payment received successfully for booking BKG-20251231-2TZ8QVWM.,EMAIL,SENT,BKG-20251231-2TZ8QVWM,,2025-12-07T01:30:51.296Z,2025-12-07T01:30:56.296Z,
2096,623,SEAT_BLOCKED,Seats Blocked - BKG-20251231-9KC5KOD6,Your seats have been blocked. Please complete payment within 4 minutes.,PUSH,PENDING,BKG-20251231-9KC5KOD6,,2026-01-15T14:40:52.715Z,,
2097,362,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-DUVZ5FQU,Your train booking BKG-20251231-DUVZ5FQU has been confirmed successfully.,PUSH,SENT,BKG-20251231-DUVZ5FQU,,2025-12-22T07:43:04.071Z,2025-12-22T07:43:09.071Z,
2098,362,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-DUVZ5FQU,Payment received successfully for booking BKG-20251231-DUVZ5FQU.,IN_APP,SENT,BKG-20251231-DUVZ5FQU,,2025-12-22T07:43:04.071Z,2025-12-22T07:43:09.071Z,2025-12-22T11:44:49.119Z
2099,447,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-2B1EMD2Z,Your train booking BKG-20251231-2B1EMD2Z has been confirmed successfully.,IN_APP,SENT,BKG-20251231-2B1EMD2Z,,2026-01-12T00:47:26.926Z,2026-01-12T00:47:31.926Z,2026-01-12T16:08:25.786Z
2100,447,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-2B1EMD2Z,Payment received successfully for booking BKG-20251231-2B1EMD2Z.,PUSH,SENT,BKG-20251231-2B1EMD2Z,,2026-01-12T00:47:26.926Z,2026-01-12T00:47:31.926Z,
2101,836,SEAT_BLOCKED,Seats Blocked - BKG-20251231-VEE8ZK04,Your seats have been blocked. Please complete payment within 4 minutes.,IN_APP,SENT,BKG-20251231-VEE8ZK04,,2026-01-04T12:22:33.323Z,2026-01-04T12:22:38.323Z,2026-01-04T19:02:12.144Z
2102,588,SEAT_BLOCKED,Seats Blocked - BKG-20251231-AGSS4TUK,Your seats have been blocked. Please complete payment within 4 minutes.,SMS,SENT,BKG-20251231-AGSS4TUK,,2025-12-14T17:15:31.405Z,2025-12-14T17:15:36.405Z,
2103,131,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-AY2786OX,Your train booking BKG-20251231-AY2786OX has been confirmed successfully.,IN_APP,SENT,BKG-20251231-AY2786OX,,2025-12-27T08:10:19.031Z,2025-12-27T08:10:24.031Z,
2104,131,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-AY2786OX,Payment received successfully for booking BKG-20251231-AY2786OX.,IN_APP,SENT,BKG-20251231-AY2786OX,,2025-12-27T08:10:19.031Z,2025-12-27T08:10:24.031Z,
2105,93,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-C4NHETDG,Your train booking BKG-20251231-C4NHETDG has been confirmed successfully.,SMS,SENT,BKG-20251231-C4NHETDG,,2026-01-16T10:45:43.235Z,2026-01-16T10:45:48.235Z,
2106,93,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-C4NHETDG,Payment received successfully for booking BKG-20251231-C4NHETDG.,PUSH,SENT,BKG-20251231-C4NHETDG,,2026-01-16T10:45:43.235Z,2026-01-16T10:45:48.235Z,
2107,549,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-ULJGOXY3,Your train booking BKG-20251231-ULJGOXY3 has been confirmed successfully.,SMS,SENT,BKG-20251231-ULJGOXY3,,2025-12-31T12:02:22.114Z,2025-12-31T12:02:27.114Z,
2108,549,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-ULJGOXY3,Payment received successfully for booking BKG-20251231-ULJGOXY3.,EMAIL,SENT,BKG-20251231-ULJGOXY3,,2025-12-31T12:02:22.114Z,2025-12-31T12:02:27.114Z,
2109,891,SEAT_BLOCKED,Seats Blocked - BKG-20251231-IBWQ12NO,Your seats have been blocked. Please complete payment within 4 minutes.,EMAIL,SENT,BKG-20251231-IBWQ12NO,,2026-01-03T18:41:11.575Z,2026-01-03T18:41:16.575Z,
2110,314,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-O07TC6WB,Your train booking BKG-20251231-O07TC6WB has been confirmed successfully.,EMAIL,SENT,BKG-20251231-O07TC6WB,,2025-12-14T10:51:11.500Z,2025-12-14T10:51:16.500Z,
2111,314,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-O07TC6WB,Payment received successfully for booking BKG-20251231-O07TC6WB.,SMS,SENT,BKG-20251231-O07TC6WB,,2025-12-14T10:51:11.500Z,2025-12-14T10:51:16.500Z,
2112,400,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-EMZNC33J,Your train booking BKG-20251231-EMZNC33J has been confirmed successfully.,EMAIL,SENT,BKG-20251231-EMZNC33J,,2026-01-02T01:29:20.889Z,2026-01-02T01:29:25.889Z,
2113,400,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-EMZNC33J,Payment received successfully for booking BKG-20251231-EMZNC33J.,PUSH,SENT,BKG-20251231-EMZNC33J,,2026-01-02T01:29:20.889Z,2026-01-02T01:29:25.889Z,
2114,795,SEAT_BLOCKED,Seats Blocked - BKG-20251231-EL9MZJ17,Your seats have been blocked. Please complete payment within 4 minutes.,IN_APP,SENT,BKG-20251231-EL9MZJ17,,2026-01-04T18:16:09.179Z,2026-01-04T18:16:14.179Z,
2115,74,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-M8YBRW0Y,Your train booking BKG-20251231-M8YBRW0Y has been confirmed successfully.,SMS,SENT,BKG-20251231-M8YBRW0Y,,2025-12-31T14:18:57.297Z,2025-12-31T14:19:02.297Z,
2116,74,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-M8YBRW0Y,Payment received successfully for booking BKG-20251231-M8YBRW0Y.,EMAIL,SENT,BKG-20251231-M8YBRW0Y,,2025-12-31T14:18:57.297Z,2025-12-31T14:19:02.297Z,
2117,714,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-NOL1I78P,Your booking BKG-20251231-NOL1I78P has been cancelled.,PUSH,SENT,BKG-20251231-NOL1I78P,,2025-11-29T23:00:50.628Z,2025-11-29T23:00:55.628Z,
2118,714,REFUND_INITIATED,Refund Initiated - BKG-20251231-NOL1I78P,Refund has been initiated for booking BKG-20251231-NOL1I78P. It will be credited in 5-7 days.,EMAIL,SENT,BKG-20251231-NOL1I78P,,2025-11-29T23:00:50.628Z,2025-11-29T23:00:55.628Z,
2119,194,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-LAN4R7K6,Your train booking BKG-20251231-LAN4R7K6 has been confirmed successfully.,IN_APP,FAILED,BKG-20251231-LAN4R7K6,Network error,2025-12-03T16:37:19.767Z,,
2120,194,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-LAN4R7K6,Payment received successfully for booking BKG-20251231-LAN4R7K6.,PUSH,SENT,BKG-20251231-LAN4R7K6,,2025-12-03T16:37:19.767Z,2025-12-03T16:37:24.767Z,
2121,4,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-6XROOPOL,Your train booking BKG-20251231-6XROOPOL has been confirmed successfully.,PUSH,SENT,BKG-20251231-6XROOPOL,,2025-12-14T20:54:10.322Z,2025-12-14T20:54:15.322Z,
2122,4,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-6XROOPOL,Payment received successfully for booking BKG-20251231-6XROOPOL.,IN_APP,SENT,BKG-20251231-6XROOPOL,,2025-12-14T20:54:10.322Z,2025-12-14T20:54:15.322Z,2025-12-15T11:43:29.162Z
2123,860,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-HHTNORHG,Your train booking BKG-20251231-HHTNORHG has been confirmed successfully.,EMAIL,SENT,BKG-20251231-HHTNORHG,,2025-11-23T14:05:50.080Z,2025-11-23T14:05:55.080Z,
2124,860,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-HHTNORHG,Payment received successfully for booking BKG-20251231-HHTNORHG.,IN_APP,SENT,BKG-20251231-HHTNORHG,,2025-11-23T14:05:50.080Z,2025-11-23T14:05:55.080Z,2025-11-23T16:27:31.025Z
2125,874,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-D0MWEXDS,Your train booking BKG-20251231-D0MWEXDS has been confirmed successfully.,EMAIL,SENT,BKG-20251231-D0MWEXDS,,2025-12-09T16:53:51.555Z,2025-12-09T16:53:56.555Z,
2126,874,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-D0MWEXDS,Payment received successfully for booking BKG-20251231-D0MWEXDS.,EMAIL,SENT,BKG-20251231-D0MWEXDS,,2025-12-09T16:53:51.555Z,2025-12-09T16:53:56.555Z,
2127,72,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-4TONVV34,Your booking BKG-20251231-4TONVV34 has been cancelled.,IN_APP,SENT,BKG-20251231-4TONVV34,,2025-12-22T14:25:04.740Z,2025-12-22T14:25:09.740Z,2025-12-23T05:07:33.701Z
2128,72,REFUND_INITIATED,Refund Initiated - BKG-20251231-4TONVV34,Refund has been initiated for booking BKG-20251231-4TONVV34. It will be credited in 5-7 days.,SMS,SENT,BKG-20251231-4TONVV34,,2025-12-22T14:25:04.740Z,2025-12-22T14:25:09.740Z,
2129,211,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-MM7DRLG2,Your train booking BKG-20251231-MM7DRLG2 has been confirmed successfully.,EMAIL,SENT,BKG-20251231-MM7DRLG2,,2025-11-30T19:33:55.751Z,2025-11-30T19:34:00.751Z,
2130,211,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-MM7DRLG2,Payment received successfully for booking BKG-20251231-MM7DRLG2.,EMAIL,SENT,BKG-20251231-MM7DRLG2,,2025-11-30T19:33:55.751Z,2025-11-30T19:34:00.751Z,
2131,909,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-GVI21Q4K,Your train booking BKG-20251231-GVI21Q4K has been confirmed successfully.,EMAIL,SENT,BKG-20251231-GVI21Q4K,,2026-01-07T11:38:47.820Z,2026-01-07T11:38:52.820Z,
2132,909,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-GVI21Q4K,Payment received successfully for booking BKG-20251231-GVI21Q4K.,EMAIL,SENT,BKG-20251231-GVI21Q4K,,2026-01-07T11:38:47.820Z,2026-01-07T11:38:52.820Z,
2133,994,SEAT_BLOCKED,Seats Blocked - BKG-20251231-4BAV33S8,Your seats have been blocked. Please complete payment within 4 minutes.,PUSH,SENT,BKG-20251231-4BAV33S8,,2026-01-24T20:14:24.639Z,2026-01-24T20:14:29.639Z,
2134,484,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-TOOJB74V,Your booking BKG-20251231-TOOJB74V has been cancelled.,EMAIL,SENT,BKG-20251231-TOOJB74V,,2026-01-08T17:57:17.322Z,2026-01-08T17:57:22.322Z,
2135,484,REFUND_INITIATED,Refund Initiated - BKG-20251231-TOOJB74V,Refund has been initiated for booking BKG-20251231-TOOJB74V. It will be credited in 5-7 days.,SMS,SENT,BKG-20251231-TOOJB74V,,2026-01-08T17:57:17.322Z,2026-01-08T17:57:22.322Z,
2136,368,SEAT_BLOCKED,Seats Blocked - BKG-20251231-6TNLSMNA,Your seats have been blocked. Please complete payment within 4 minutes.,EMAIL,SENT,BKG-20251231-6TNLSMNA,,2026-01-11T14:25:34.271Z,2026-01-11T14:25:39.271Z,
2137,204,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-6UHTKLQW,Your train booking BKG-20251231-6UHTKLQW has been confirmed successfully.,IN_APP,PENDING,BKG-20251231-6UHTKLQW,,2026-01-08T02:46:15.235Z,,
2138,204,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-6UHTKLQW,Payment received successfully for booking BKG-20251231-6UHTKLQW.,IN_APP,SENT,BKG-20251231-6UHTKLQW,,2026-01-08T02:46:15.235Z,2026-01-08T02:46:20.235Z,2026-01-08T07:04:30.105Z
2139,311,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-6WEJZYHQ,Your train booking BKG-20251231-6WEJZYHQ has been confirmed successfully.,EMAIL,SENT,BKG-20251231-6WEJZYHQ,,2026-01-09T07:15:20.021Z,2026-01-09T07:15:25.021Z,
2140,311,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-6WEJZYHQ,Payment received successfully for booking BKG-20251231-6WEJZYHQ.,PUSH,SENT,BKG-20251231-6WEJZYHQ,,2026-01-09T07:15:20.021Z,2026-01-09T07:15:25.021Z,
2141,226,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-YJM3RC7G,Your train booking BKG-20251231-YJM3RC7G has been confirmed successfully.,IN_APP,PENDING,BKG-20251231-YJM3RC7G,,2025-12-24T17:36:41.717Z,,
2142,226,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-YJM3RC7G,Payment received successfully for booking BKG-20251231-YJM3RC7G.,EMAIL,SENT,BKG-20251231-YJM3RC7G,,2025-12-24T17:36:41.717Z,2025-12-24T17:36:46.717Z,
2143,98,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-SK39WKCU,Your train booking BKG-20251231-SK39WKCU has been confirmed successfully.,IN_APP,SENT,BKG-20251231-SK39WKCU,,2025-12-30T12:50:17.143Z,2025-12-30T12:50:22.143Z,
2144,98,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-SK39WKCU,Payment received successfully for booking BKG-20251231-SK39WKCU.,SMS,SENT,BKG-20251231-SK39WKCU,,2025-12-30T12:50:17.143Z,2025-12-30T12:50:22.143Z,
2145,377,SEAT_BLOCKED,Seats Blocked - BKG-20251231-L7YMQEC4,Your seats have been blocked. Please complete payment within 4 minutes.,EMAIL,SENT,BKG-20251231-L7YMQEC4,,2026-01-15T18:09:26.673Z,2026-01-15T18:09:31.673Z,
2146,319,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-Z5XHHORK,Your booking BKG-20251231-Z5XHHORK has been cancelled.,PUSH,SENT,BKG-20251231-Z5XHHORK,,2025-12-24T00:22:07.498Z,2025-12-24T00:22:12.498Z,
2147,319,REFUND_INITIATED,Refund Initiated - BKG-20251231-Z5XHHORK,Refund has been initiated for booking BKG-20251231-Z5XHHORK. It will be credited in 5-7 days.,EMAIL,SENT,BKG-20251231-Z5XHHORK,,2025-12-24T00:22:07.498Z,2025-12-24T00:22:12.498Z,
2148,996,SEAT_BLOCKED,Seats Blocked - BKG-20251231-052F2YUB,Your seats have been blocked. Please complete payment within 4 minutes.,EMAIL,SENT,BKG-20251231-052F2YUB,,2025-12-04T13:28:20.619Z,2025-12-04T13:28:25.619Z,
2149,653,SEAT_BLOCKED,Seats Blocked - BKG-20251231-MGMCQB49,Your seats have been blocked. Please complete payment within 4 minutes.,PUSH,PENDING,BKG-20251231-MGMCQB49,,2025-12-23T00:15:56.145Z,,
2150,899,SEAT_BLOCKED,Seats Blocked - BKG-20251231-9W9TKDSV,Your seats have been blocked. Please complete payment within 4 minutes.,SMS,SENT,BKG-20251231-9W9TKDSV,,2025-12-10T15:31:13.025Z,2025-12-10T15:31:18.025Z,
2151,715,SEAT_BLOCKED,Seats Blocked - BKG-20251231-WF1MKRAP,Your seats have been blocked. Please complete payment within 4 minutes.,PUSH,SENT,BKG-20251231-WF1MKRAP,,2026-01-17T13:24:10.751Z,2026-01-17T13:24:15.751Z,
2152,881,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-BD6CM455,Your train booking BKG-20251231-BD6CM455 has been confirmed successfully.,PUSH,SENT,BKG-20251231-BD6CM455,,2025-11-21T07:53:50.010Z,2025-11-21T07:53:55.010Z,
2153,881,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-BD6CM455,Payment received successfully for booking BKG-20251231-BD6CM455.,PUSH,SENT,BKG-20251231-BD6CM455,,2025-11-21T07:53:50.010Z,2025-11-21T07:53:55.010Z,
2154,683,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-9KFDEQZJ,Your booking BKG-20251231-9KFDEQZJ has been cancelled.,IN_APP,SENT,BKG-20251231-9KFDEQZJ,,2025-12-22T16:03:18.486Z,2025-12-22T16:03:23.486Z,
2155,683,REFUND_INITIATED,Refund Initiated - BKG-20251231-9KFDEQZJ,Refund has been initiated for booking BKG-20251231-9KFDEQZJ. It will be credited in 5-7 days.,PUSH,SENT,BKG-20251231-9KFDEQZJ,,2025-12-22T16:03:18.486Z,2025-12-22T16:03:23.486Z,
2156,727,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-KSKI59TZ,Your train booking BKG-20251231-KSKI59TZ has been confirmed successfully.,SMS,SENT,BKG-20251231-KSKI59TZ,,2026-01-04T12:41:04.322Z,2026-01-04T12:41:09.322Z,
2157,727,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-KSKI59TZ,Payment received successfully for booking BKG-20251231-KSKI59TZ.,EMAIL,SENT,BKG-20251231-KSKI59TZ,,2026-01-04T12:41:04.322Z,2026-01-04T12:41:09.322Z,
2158,827,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-MY8NDX1K,Your train booking BKG-20251231-MY8NDX1K has been confirmed successfully.,SMS,SENT,BKG-20251231-MY8NDX1K,,2026-01-08T15:19:26.323Z,2026-01-08T15:19:31.323Z,
2159,827,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-MY8NDX1K,Payment received successfully for booking BKG-20251231-MY8NDX1K.,PUSH,SENT,BKG-20251231-MY8NDX1K,,2026-01-08T15:19:26.323Z,2026-01-08T15:19:31.323Z,
2160,457,SEAT_BLOCKED,Seats Blocked - BKG-20251231-KDWHA4ML,Your seats have been blocked. Please complete payment within 4 minutes.,IN_APP,SENT,BKG-20251231-KDWHA4ML,,2025-12-05T18:02:48.887Z,2025-12-05T18:02:53.887Z,2025-12-06T04:43:10.605Z
2161,735,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-WC96HP6M,Your train booking BKG-20251231-WC96HP6M has been confirmed successfully.,PUSH,SENT,BKG-20251231-WC96HP6M,,2026-01-16T04:23:59.114Z,2026-01-16T04:24:04.114Z,
2162,735,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-WC96HP6M,Payment received successfully for booking BKG-20251231-WC96HP6M.,SMS,SENT,BKG-20251231-WC96HP6M,,2026-01-16T04:23:59.114Z,2026-01-16T04:24:04.114Z,
2163,481,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-QVH4MQAY,Your booking BKG-20251231-QVH4MQAY has been cancelled.,SMS,SENT,BKG-20251231-QVH4MQAY,,2026-01-17T20:39:27.835Z,2026-01-17T20:39:32.835Z,
2164,481,REFUND_INITIATED,Refund Initiated - BKG-20251231-QVH4MQAY,Refund has been initiated for booking BKG-20251231-QVH4MQAY. It will be credited in 5-7 days.,IN_APP,SENT,BKG-20251231-QVH4MQAY,,2026-01-17T20:39:27.835Z,2026-01-17T20:39:32.835Z,2026-01-17T23:41:03.935Z
2165,398,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-IU2SAWLX,Your booking BKG-20251231-IU2SAWLX has been cancelled.,SMS,SENT,BKG-20251231-IU2SAWLX,,2025-12-11T18:11:59.995Z,2025-12-11T18:12:04.995Z,
2166,398,REFUND_INITIATED,Refund Initiated - BKG-20251231-IU2SAWLX,Refund has been initiated for booking BKG-20251231-IU2SAWLX. It will be credited in 5-7 days.,PUSH,SENT,BKG-20251231-IU2SAWLX,,2025-12-11T18:11:59.995Z,2025-12-11T18:12:04.995Z,
2167,721,SEAT_BLOCKED,Seats Blocked - BKG-20251231-EI3Y5S9X,Your seats have been blocked. Please complete payment within 4 minutes.,SMS,SENT,BKG-20251231-EI3Y5S9X,,2026-01-23T06:09:26.165Z,2026-01-23T06:09:31.165Z,
2168,873,SEAT_BLOCKED,Seats Blocked - BKG-20251231-NIHJ0OL4,Your seats have been blocked. Please complete payment within 4 minutes.,PUSH,SENT,BKG-20251231-NIHJ0OL4,,2025-12-04T04:56:07.438Z,2025-12-04T04:56:12.438Z,
2169,783,BOOKING_CONFIRMATION,Booking Confirmed - BKG-20251231-QW9QNQSB,Your train booking BKG-20251231-QW9QNQSB has been confirmed successfully.,EMAIL,SENT,BKG-20251231-QW9QNQSB,,2025-12-04T04:13:32.533Z,2025-12-04T04:13:37.533Z,
2170,783,PAYMENT_SUCCESS,Payment Successful - BKG-20251231-QW9QNQSB,Payment received successfully for booking BKG-20251231-QW9QNQSB.,IN_APP,SENT,BKG-20251231-QW9QNQSB,,2025-12-04T04:13:32.533Z,2025-12-04T04:13:37.533Z,
2171,569,SEAT_BLOCKED,Seats Blocked - BKG-20251231-1EFT17VE,Your seats have been blocked. Please complete payment within 4 minutes.,EMAIL,SENT,BKG-20251231-1EFT17VE,,2025-12-26T01:33:18.733Z,2025-12-26T01:33:23.733Z,
2172,916,SEAT_BLOCKED,Seats Blocked - BKG-20251231-M2XO2O3Z,Your seats have been blocked. Please complete payment within 4 minutes.,IN_APP,SENT,BKG-20251231-M2XO2O3Z,,2025-12-09T17:38:38.660Z,2025-12-09T17:38:43.660Z,2025-12-10T06:57:22.897Z
2173,56,BOOKING_CANCELLED,Booking Cancelled - BKG-20251231-I6KUJ4C9,Your booking BKG-20251231-I6KUJ4C9 has been cancelled.,PUSH,SENT,BKG-20251231-I6KUJ4C9,,2025-12-21T21:16:23.244Z,2025-12-21T21:16:28.244Z,
2174,56,REFUND_INITIATED,Refund Initiated - BKG-20251231-I6KUJ4C9,Refund has been initiated for booking BKG-20251231-I6KUJ4C9. It will be credited in 5-7 days.,IN_APP,SENT,BKG-20251231-I6KUJ4C9,,2025-12-21T21:16:23.244Z,2025-12-21T21:16:28.244Z,
